"EJERCICIO","NOMBRE_INSTITUCION","CLAVE_PARTIDA","NUM_CONTRATO","DONATARIO","FECHA_CELEBRACION","MONTO_CONTRATO","FECHA_CONCLUSION","OBJETO_DONATIVO","TIPO_ACTIVIDADES_FINANCIAR","MONTO_OTORGADO"
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0127/16","FUNDACIÓN CUDEC, CULTURA PARA EL DESARROLLO CREATIVO",25/04/16,2000000,13/10/16,"LEVAR A CABO 1 FESTIVAL, CON UNA DURACIÓN DE 4 DÍAS Y 69 ACTIVIDADES CULTURALES, COMO SON: 1 EXPOSICIÓN FOTOGRÁFICA, 2 PRESENTACIONES DE DANZA FOLCLÓRICA ","CULTURALES",2000000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0128/16","YO TE QUIERO HERMOSILLO",12/04/16,2000000,29/11/16,"REALIZAR 25 EVENTOS ARTÍSTICOS QUE INCLUIRÁN PRESENTACIONES TEATRALES Y MUSICALES,","CULTURALES",2000000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0129/16","FUNDACIÓN ORGANIZADOS PARA SERVIR",09/08/16,6000000,08/08/17,"EDITAR ""LOS GRANDES DE GUANAJUATO"", UNA ANTOLOGÍA ENCICLOPÉDICA DE ARTISTAS","CULTURALES",6000000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0130/16","FUNDACIÓN DEBER, DESARROLLO CULTURAL",27/04/16,5995203,19/01/17,"DESARROLLAR 6 JORNADAS CULTURALES EN ESPACIOS PÚBLICOS DEL MUNICIPIO DE MORELIA, MICHOACÁN, ","CULTURALES",5995203
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0136/16","PUERTO CULTURA",02/05/16,28971321,30/09/17,"DESARROLLAR UNA VISIÓN GENEALÓGICA DE LA CARTA MAGNA, ASOCIÁNDOLA A LOS DOCUMENTOS FUNDACIONALES DE LA NACIÓN MEXICANA","CULTURALES",20000000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0137/16","MAGISTERIAL HUEHUECÓYOTL",29/04/16,3500000,15/05/17,"REALIZAR 1 FESTIVAL, DURANTE 5 DÍAS, EL CUAL CONTARÁ CON LA PARTICIPACIÓN DE 6 GRUPOS DE DANZA Y MÚSICA FOLCLÓRICA MEXICANA,","CULTURALES",3500000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0138/16","HOY SOMOS MAÑANA",29/04/16,6000000,22/03/17,"REALIZAR PRESENTACIONES ARTÍSTICAS DE TEATRO, EN 55 COLONIAS DEL ESTADO DE SONORA,","CULTURALES",6000000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0139/16","YO TE QUIERO HERMOSILLO",29/04/16,5000000,05/03/17,"REALIZAR 50 ACTIVIDADES ARTÍSTICAS, EN LOS QUE HABRÁ PRESENTACIONES TEATRALES Y MUSICALES,","CULTURALES",5000000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0140/16","IMPULSORA DE LA CULTURA Y DE LAS ARTES",29/04/16,1000000,08/02/17,"REALIZAR 4 CONCIERTOS DE LA TEMPORADA 2016 EN EL CENTRO DE INNOVACIÓN Y EDUCACIÓN (CIE), EN COORDINACIÓN CON EL INSTITUTO NACIONAL DE BELLAS ARTES","CULTURALES",1000000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0141/16","CENTRO CULTURAL AROCENA LAGUNA",02/05/16,1014000,30/05/17,"TRASLADAR A 54,000 ESTUDIANTES DE EDUCACIÓN BÁSICA","CULTURALES",1014000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0142/16","FESTIVAL DE MÚSICA MIGUEL BERNAL JIMÉNEZ",02/05/16,4680000,26/05/17,"REALIZAR UN FESTIVAL CULTURAL, EL CUAL INCLUIRÁ 25 CONCIERTOS CON ARTISTAS NACIONALES E INTERNACIONALES","CULTURALES",4680000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0144/16","COLECTIVO DE CREADORES POR MICHOACÁN",02/05/16,532000,26/05/17,"REALIZAR 20 JORNADAS QUE INCLUIRÁN CADA UNA 6 TALLERES ARTÍSTICOS SIMULTÁNEOS","CULTURALES",532000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0145/16","FUNDACIÓN ENTIJUANARTE",02/05/16,2398081,20/06/17,"LEVAR A CABO LA XII EDICIÓN DEL FESTIVAL Y EL XII PROGRAMA EDUCATIVO ""VOCES DE LA CULTURA""","CULTURALES",2398081
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0146/16","FUNDACION LAGUNA DRUMFEST",02/05/16,2000000,22/02/17,"REALIZAR UN CONCIERTO DE BATERÍA DENOMINADO ""DRUMFEST""-DURANGO CAPITAL EN EL TEATRO RICARDO CASTRO Y UNO EN GÓMEZ PALACI","CULTURALES",2000000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0147/16","LA INTERNACIONAL CINEMATOGRAFICA, IBEROCINE",02/05/16,3000000,09/06/17,"DISTRIBUIR EN IBEROAMÉRICA DE MANERA GRATUITA, LOS CUADERNOS DE CINEMA 23","CULTURALES",3000000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0148/16","SERVI MUSEOS",02/05/16,30000000,25/10/16,"OTAR AL EDIFICIO DEL MUSEO CON ILUMINACIÓN INTERIOR Y EXTERIOR, INSTALACIONES PARA RECIBIR EL SUMINISTRO DE LA ENERGÍA ELÉCTRICA","CULTURALES",30000000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0149/16","CULTURA CERCA",03/05/16,1780000,05/09/16,"PRESENTAR EN BARRIOS Y PUEBLOS DE LA DELEGACIÓN XOCHIMILCO 80 EXHIBICIONES DE CINTAS NACIONALES, DOCUMENTALES Y CORTOMETRAJES","CULTURALES",1780000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0152/16","LUNA NUEVA PROMOCIÓN CULTURAL",05/05/16,2060000,20/02/17,"REALIZAR UN FESTIVAL, QUE PRESENTARÁ 10 LARGOMETRAJES, 25 CORTOMETRAJES INFANTILES Y 25 CON EL TEMA DE MIGRACIÓN","CULTURALES",2060000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0153/16","LA VIVIENDA UN FACTOR DE BIENESTAR SOCIAL",09/05/16,4000000,21/01/17,"REALIZAR UN PROGRAMA CULTURAL QUE TENDRÁ 5 PRESENTACIONES EN EL FORO FELIPE VILLANUEVA","CULTURALES",4000000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0154/16","MAGISTERIAL HUEHUECÓYOTL",09/05/16,1700000,15/05/16,"LLEVAR A CABO UN FESTIVAL DE FOLCLOR, EL CUAL CONTARÁ CON: ENTREVISTAS, RUEDAS DE PRENSA, GRUPOS NACIONALES E INTERNACIONALES","CULTURALES",1700000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0162/16","FUNDACION PEDRO MEYER",16/05/16,6600000,28/02/17,"EQUIPAR AL FOTO MUSEO CUATRO CAMINOS.","CULTURALES",6600000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0166/16","CERO VARO",12/05/16,4000000,05/03/17,"DISEÑAR, PRODUCIR Y PRESENTAR 4 PUESTAS EN ESCENA DE DRAMATURGIA CONTEMPORÁNEA, 1 CICLO DE LECTURAS Y 1 PROGRAMA DE TEATRO PARA CALLE Y ESPACIOS PÚBLICOS","CULTURALES",4000000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0167/16","LOS PEDREGALES EN ACCIÓN",13/05/16,10000000,05/08/16,"REALIZAR 1 ENCUENTRO INTERCULTURAL, CON DURACIÓN DE 3 DÍAS EN 4 DELEGACIONES DE LA CIUDAD DE MÉXICO","CULTURALES",10000000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0168/16","SUMA POR LA EDUCACIÓN",13/05/16,2000000,06/01/17,"ELABORAR UN DOCUMENTO DE LAS ""EXPRESIONES ARTÍSTICO-CULTURALES DEL PUEBLO ORIGINARIO MAZAHUA"" EN EL QUE SE PLASMARÁ EL TALENTO DE LAS MUJERES Y COMUNIDADES","CULTURALES",2000000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0169/16","FUNDACIÓN DE CULTURA QUETZALCÓATL",09/08/16,2340000,08/02/17,"REALIZAR DIVERSOS CONCIERTOS DE ROCK, ROCK POP Y JAZZ URBANOS CON BANDAS CONSOLIDADAS","CULTURALES",2340000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0170/16","FLADEMMEX",12/05/16,1560000,28/11/16,"CREAR UN FORO DE VINCULACIÓN PERMANENTE ENTRE DIBUJANTES PROFESIONALES, ESTUDIANTES Y PÚBLICO EN GENERAL INTERESADOS EN EL PERIODISMO GRÁFICO","CULTURALES",1560000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0171/16","FUNDACIÓN NOVAL PARA EL FOMENTO DE LA CULTURA Y LAS ARTES",12/05/16,2340000,19/06/17,"REALIZAR LA CUARTA EDICIÓN DEL FESTIVAL, EL CUAL CONTARÁ CON: 1 CONCURSO DE CORTOMETRAJES TEMÁTICOS CON CATEGORÍAS INTERNACIONAL Y NACIONAL","CULTURALES",2340000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0172/16","ARTE Y CULTURA TONKAHUACAM",16/05/16,6050000,16/09/16,"OFRECER ESPACIOS CULTURALES COMUNITARIOS PARA INCENTIVAR LA PARTICIPACIÓN SOCIAL","CULTURALES",6050000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0173/16","RECUDEMEX",16/05/16,4850000,16/09/16,"REALIZAR 10 EVENTOS CULTURALES CON 56 PRESENTACIONES DE BANDAS MUSICALES","CULTURALES",4850000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0174/16","PATRONATO DE LA ORQUESTA SINFÓNICA DEL ESTADO DE MÉXICO",27/04/16,5000000,06/03/17,"REALIZAR 14 CONCIERTOS EN EL MARCO DE LA TEMPORADA DEL 134 ANIVERSARIO DE LA ORQUESTA SINFÓNICA DEL ESTADO DE MÉXICO (OSEM)","CULTURALES",5000000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0181/16","TLAMATINI, POR LA CULTURA PARA TODAS Y TODOS",20/05/16,8200000,20/07/16,"PONER A DISPOSICIÓN DE LOS JÓVENES QUE PRACTICAN GRAFITI URBANO EN LA DELEGACIÓN IZTAPALAPA","CULTURALES",8200000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0199/16","GESTIÓN Y PROGRESO",23/05/16,4120000,14/06/17,"REAR UNA COMPAÑÍA JUVENIL DE BAILE, MISMA QUE SE INTEGRARÁ CON 48 ARTISTAS; UNA ORQUESTA JARANERA JUVENIL, ","CULTURALES",4120000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0200/16","FESTIVAL INTERNACIONAL DE CINE DOCUMENTAL DE LA CIUDAD DE MÉXICO",23/05/16,2340000,20/06/17,"REALIZAR LA 10ª EDICIÓN DEL FESTIVAL DOCSDF, EL CUAL INCLUIRÁ LA EXHIBICIÓN DE 150 DOCUMENTALES","CULTURALES",2340000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0201/16","FLOR Y CANTO REY NEZAHUALCÓYOTL",23/05/16,2400000,25/06/17,"LEVAR A CABO 8 TALLERES DE NARRACIÓN, 8 DE FOTOGRAFÍA, 8 DE EXPRESIÓN PLÁSTICA Y 8 DE ESCULTURA","CULTURALES",2400000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0202/16","ASOCIACIÓN MEXICANA PARA EL DESARROLLO DEL FOLKLORE",24/07/16,1000000,24/12/16,"PROYECTANDO A DOLORES POR MEDIO DEL FOLKLORE ","CULTURALES",1000000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0204/16","FUNDACIÓN ORGANIZADOS PARA SERVIR",24/05/16,2500000,19/07/17,"LLEVAR A CABO UN PROGRAMA, EN UN PERIODO DE 13 MESES, QUE OFREZCA 3 PRESENTACIONES DE DANZA EN DIFERENTES CATEGORÍAS","CULTURALES",2500000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0205/16","LULA CINE",24/05/16,1560000,22/04/17,"REALIZAR EL EQUIPAMIENTO TÉCNICO PARA EXHIBICIÓN CINEMATOGRÁFICA DIGITAL, INCLUYENDO IMAGEN Y SONIDO EN EL TEATRO JUÁREZ, ADEMÁS DE 1 ESTACIÓN DE PROGRAMACIÓN Y 1 DE DIFUSIÓN","CULTURALES",1560000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0207/16","CENTRO DE ESTUDIOS, BIBLIOTECA Y MUSEO VICENTE FOX QUESADA",20/05/16,2000000,20/06/17,"CAPACITAR Y PREPARAR MUSICALMENTE ALREDEDOR DE 250 NIÑAS, NIÑOS Y ADOLESCENTES CON PROGRAMAS DE FORMACIÓN HUMANA","CULTURALES",2000000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0209/16","FUNDACIÓN ORGANIZADOS PARA SERVIR",25/05/16,2500000,25/06/17,"LLEGAR A UN PÚBLICO DE 23,800 PERSONAS DE TRES MUNICIPIOS Y 10 COMUNIDADES DEL ESTADO DE GUANAJUATO","CULTURALES",2500000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0210/16","TEATRO AIRA",22/07/16,1900000,21/06/17,"SC/DGA/CD/0210/16","CULTURALES",1900000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0211/16","EDUCADORES SOMOS TODOS",30/05/16,5000000,08/02/17,"FORMAR Y SENSIBILIZAR A DOCENTES Y DIRECTIVOS DE EDUCACIÓN BÁSICA Y MEDIA SOBRE TEMAS CULTURALES, FOMENTAR LAS ARTES PLÁSTICAS","CULTURALES",5000000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0212/16","FUNDACIÓN AMOR Y BONDAD",30/05/16,2000000,15/11/16,"CONSTRUIR UN CENTRO CULTURAL QUE INCLUYA MANUALIDADES, TALLERES, CENTRO GASTRONÓMICO, BIBLIOTECA, SALONES DE CÓMPUTO Y RESIDENCIA","CULTURALES",2000000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0213/16","EDUCADORES SOMOS TODOS",30/05/16,5000000,08/02/17,"INCENTIVAR EL TEATRO CLÁSICO, FORMAR Y SENSIBILIZAR A DOCENTES Y DIRECTIVOS DE EDUCACIÓN BÁSICA Y MEDIA SOBRE TEMAS CULTURALES,","CULTURALES",5000000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0214/16","FIDEICOMISO MUSEO DOLORES OLMEDO PATIÑO",30/05/16,1950000,20/11/16,"DOTAR A LAS NUEVAS SALAS DE EXPOSICIONES TEMPORALES DE EQUIPO PARA EL CONTROL DE PRECISIÓN DEL MICROCLIMA","CULTURALES",1950000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0215/16","LUNA NUEVA PROMOCIÓN CULTURAL",24/05/16,9500000,20/04/17,"REALIZAR EL SEGUNDO FESTIVAL ARTÍSTICO EN DIFERENTES PLAZAS PÚBLICAS DE LA CIUDAD DE MORELIA, ","CULTURALES",9500000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0216/16","PREMIOS LUMINUS",14/07/16,1132000,13/09/16,"REALIZAR UNA CEREMONIA PARA PREMIAR A ACTORES, ARTISTAS Y PRODUCTORES,","CULTURALES",1132000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0217/16","MUSEO INTERACTIVO INFANTIL",31/05/16,4680000,22/01/17,"DESARROLLAR UN PROGRAMA DE RESIDENCIAS ARTÍSTICAS ENTORNO A PROYECTOS COLABORATIVOS VINCULADOS AL LABORATORIO DE IDEAS CON SEDE EN EL PAPALOTE MUSEO DEL NIÑO","CULTURALES",4680000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0218/16","DOCUMENTAL AMBULANTE",18/05/16,8600000,22/03/17,"REALIZAR UNA NUEVA EDICIÓN DEL FESTIVAL, EL CUAL CONTARÁ CON PROYECCIONES GRATUITAS ENDISTINTOS ESTADOS DE LA REPÚBLICA MEXICANA","CULTURALES",8600000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0219/16","INSTITUCIÓN ROMERO MAC GREGOR",30/05/16,3240000,19/12/16,"REALIZAR UN FESTIVAL MULTICULTURAL CON UNA DURACIÓN DE 3 DÍAS, QUE INCLUIRÁ LA EXPOSICIÓN DE 50 ESPECIES DE FLORES Y DE 50 DISTINTOS MODELOS DE BORDADOS DE FLORES","CULTURALES",3240000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0220/16","FUNDACIÓN PIEL DE BRONCE",01/06/16,2460000,27/06/17,"IMPRIMIR 3,000 EJEMPLARES DEL LIBRO ""BRONCE EN PLENITUD. JORGE MARÍN. PIEL DE BRONCE A.C.""","CULTURALES",2460000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0221/16","C.M. CULTURA",01/06/16,5739663,20/02/17,"REALIZAR UNA GIRA CON 8 PRESENTACIONES DE ""AMOR EN TIEMPOS DE ÓPERA"", EN PLAZAS PÚBLICAS, EN IGUAL NÚMERO DE ESTADOS DE LA REPÚBLICA Y LLEVAR A CABO UN MONTAJE DE OBRA PARA CUATRO CANTANTES, UN CLOWN Y UN PIANO.","CULTURALES",5739663
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0222/16","ASAMBLEA PARA LA CULTURA Y LA DEMOCRACIA",12/07/16,1170000,11/05/17,"PRODUCIR UN DOCUMENTAL, LARGOMETRAJE, CON UNA DURACIÓN DE 90 MINUTOS, TITULADO “MÉXICO CANTA A LOS NIÑOS”","CULTURALES",1170000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0223/16","FESTIVAL BELLA VÍA, EL ARTE MADONNARO",30/05/16,1000000,22/02/17,"LLEVAR A CABO EL FESTIVAL BELLA VÍA QUE IMPULSE ESPACIOS DE CREACIÓN ARTÍSTICA ALTERNATIVA, SENSIBILIZANDO A LA POBLACIÓN POR MEDIO DE LA PINTURA, LAS ARTES TEATRALES Y MUSICALES,","CULTURALES",1000000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0228/16","ASOCIACIÓN CULTURAL Y ARTÍSTICA DE ACAPULCO",03/06/16,3597122,22/06/17,"EQUIPAR CON 608 VESTIDOS A 9 ESCUELAS DE DANZA Y CON 290 GUITARRAS, 58 TAMBORINES Y 232 VIOLINES A 8 ESCUELAS DE MÚSICA DE LA TIERRA CALIENTE DEL ESTADO DE GUERRERO,","CULTURALES",3597122
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0234/16","FUNDACIÓN FRANCISCO GABILONDO SOLER CRI CRI",28/07/16,2000000,11/02/17,"DIGITALIZAR, EDITAR Y MASTERIZAR 60 CINTAS DE 1/4 DE LOS PROGRAMAS DE RADIO ORIGINALES DE FRANCISCO GABILONDO SOLER EN LA XEW","CULTURALES",2000000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0235/16","FUNDACIÓN MUJERES EXITOSAS DE MÉXICO",12/07/16,6000000,11/03/17,"IMPARTIR 3 TALLERES DE LECTURA, 3 DE CUENTA CUENTOS, 3 DE MURAL, 3 DE PINTURA, 3 DE ARTES GRAFICAS DIGITALES, 3 DE DANZA, 3 DE MÚSICA, 3 DE CANTO Y CORO","CULTURALES",6000000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0236/16","MORELIA GOURMET",06/06/16,1500000,27/12/16,"LEVAR A CABO LA SEXTA EDICIÓN DEL FESTIVAL INTERNACIONAL DE GASTRONOMÍA Y VINO DE MÉXICO","CULTURALES",1500000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0237/16","PROYECTO EL GANSO",06/06/16,300000,28/06/17,"REALIZAR LA SEXTA EDICIÓN DEL FESTIVAL ITINERANTE, QUE ESTARÁ INTEGRADO POR 6 CONCIERTOS: AL AIRE LIBRE, BEL CANTO, CANTO OPERÍSTICO Y WORLD MUSIC","CULTURALES",300000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0238/16","FUNDACIÓN HAGAMOS DEMOCRACIA",06/06/16,1500000,19/09/16,"CREAR Y PRODUCIR TRES MEDIOMETRAJES, EN LOS CUALES SE OBSERVARÁ LA VIDA, COSTUMBRES Y MEDICINA TRADICIONAL DE LOS PUEBLOS ORIGINARIOS DE LA CIUDAD DE MÉXICO","CULTURALES",1500000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0239/16","RJCG",07/06/16,6900000,31/03/17,"CONTRIBUIR A LA DIFUSIÓN, PROMOCIÓN Y ACERCAMIENTO DEL TEATRO Y LAS ARTES ESCÉNICAS ","CULTURALES",6900000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0240/16","CONSORCIO INTERNACIONAL ARTE Y ESCUELA",30/05/16,11700000,22/07/17,"FORMAR CAPACIDADES DE CONVIVENCIA, DIÁLOGO INTERCULTURAL, COMUNICACIÓN Y NO VIOLENCIA ENTRE ARTISTAS, MUJERES, MAESTROS EN ACTIVO, ","CULTURALES",11700000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0241/16","FIC SAN CRISTOBAL",31/05/16,2300000,20/10/16,"EALIZAR LA SEGUNDA EDICIÓN DEL FESTIVAL INTERNACIONAL DE CINE DE SAN CRISTÓBAL DE LAS CASAS","CULTURALES",2300000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0242/16","ASOCIACIÓN DE HACIENDAS",01/06/16,1540000,23/10/17,"RESTAURAR UN BIEN INMUEBLE Y MUEBLE POR DESTINO CON TODOS SUS COMPONENTES (ESCULTURA POLICROMADA) ","CULTURALES",1540000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0248/16","EDUCADORES SOMOS TODOS",03/06/16,5000000,29/01/17,"INCENTIVAR EL TEATRO CLÁSICO, PROMOVER LA LITERATURA INFANTIL AYUDANDO A COMBATIR EL ABUSO DE MENORES, ","CULTURALES",5000000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0249/16","EDUCADORES SOMOS TODOS",31/05/16,5000000,29/01/17,"PROMOVER LA LITERATURA INFANTIL AYUDANDO A COMBATIR EL ABUSO DE MENORES, PUBLICAR OBRAS LITERARIAS QUE AYUDEN A PREVENIR LA VIOLENCIA","CULTURALES",5000000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0251/16","FUNDACIÓN AMPARO, INSTITUCIÓN DE BENEFICENCIA PRIVADA",31/05/16,2340000,22/02/17,"PRESENTAR UNA EXPOSICIÓN CONFORMADA POR DIVERSOS DISEÑADORES Y ARTESANOS DE MÉXICO Y LATINOAMÉRICA,","CULTURALES",2340000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0307/16","MEMORIA Y TOLERANCIA",09/06/16,500000,15/10/16,"REALIZAR UNA EXPOSICIÓN DE ALTO NIVEL CONCEPTUAL Y ARTÍSTICO CON UNA SELECCIÓN DE LOS TRABAJOS MÁS REPRESENTATIVOS DE YOKO ONO","CULTURALES",500000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0308/16","MEMORIA Y TOLERANCIA",12/07/16,3900000,11/03/17,"ENTREGAR BECAS PARA RECORRIDOS POR LAS SALAS DEL MUSEO MEMORIA Y TOLERANCIA, ","CULTURALES",3900000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0309/16","FUNDACIÓN IDEAS CLARAS",07/06/16,3000000,28/07/16,"REALIZAR UN EVENTO CULTURAL EL CUAL CONTARÁ CON: EXPOSICIONES SIMULTÁNEAS DE PINTURA, FOTOGRAFÍA Y ESCULTURA;","CULTURALES",3000000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0310/16","ORGANIZACIÓN NAYARITA PARA DESARROLLAR EL ARTE",07/06/16,3597122,27/04/17,"EALIZAR EL CONGRESO CIUDADANO PARA LA PROYECCIÓN CULTURAL ""RUMBO AL CENTENARIO DE NAYARIT""","CULTURALES",3597122
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0311/16","PATRONATO FONDO DE ARTE CONTEMPORÁNEO",08/08/16,3900000,07/08/17,"ADQUIRIR OBRAS DE ARTISTAS PRECURSORES Y FUNDACIONALES DEL ARTE CONTEMPORÁNEO MEXICANO","CULTURALES",3900000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0312/16","BANCO DE MÉXICO FIDEICOMISO PARA LOS MUSEOS DIEGO RIVERA Y FRIDA KAHLO",16/08/16,1560000,15/08/17,"CONCRETAR LA INSTALACIÓN DEL CENTRO DE ESTUDIOS DE ARTE POPULAR RUTH D. LECHUGA, CEAP-RDL","CULTURALES",1560000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0313/16","PATRONATO CULTURAL DE CD GUADALUPE NUEVO LEÓN",07/06/16,5460000,27/08/16,"REALIZAR MÁS DE 72 EVENTOS ARTÍSTICOS DE TEATRO, DANZA, MÚSICA, CABARET, RECITALES OPERÍSTICOS, TÍTERES, TEATRO PARA NIÑOS, CIRCO CALLEJERO Y EXPOSICIONES MUSEOGRÁFICAS","CULTURALES",5460000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0314/16","PROMESA EDUCATIVA PARA MÉXICO",08/06/16,1794000,28/12/17,"REALIZAR LA CONSTRUCCIÓN DE LA SEGUNDA ETAPA DEL CENTRO CULTURAL Y DE LAS ARTES RIBERAS","CULTURALES",1794000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0315/16","ASOCIACIÓN DE NO ASALARIADOS Y CIUDADANOS UNIDOS POR EL BIENESTAR SOCIAL",08/06/16,3291366,28/09/16,"PRESENTAR GRUPOS DE DANZA, MÚSICA Y TEATRO QUE EXPRESEN LA CULTURA MEXICANA E INSTALAR TALLERES DE ESCULTURA EN PAPEL Y MATERIAL ORGÁNICO, ALEBRIJES, DIBUJO ARTÍSTICO, PINTURA EN ACUARELA Y AL ÓLEO, CON EL PROPÓSITO DE GENERAR UN ESPACIO DE INTERÉS Y APRECIACIÓN DE LAS DIVERSAS MANIFESTACIONES CULTURALES.","CULTURALES",3291366
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0316/16","TEATRO DE CIERTOS HABITANTES",08/06/16,3000000,23/06/17,"EALIZAR LA FASE 3 DE LA CONSTRUCCIÓN DEL CENTRO DE LAS ARTES ESCÉNICAS ""ARTBORETUM""","CULTURALES",3000000
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0317/16","IMPULSORA DE LA CULTURA Y DE LAS ARTES",22/07/16,9592326,21/01/17,"ACONDICIONAR 313.12 METROS CUADRADOS DE PISO PARA LA INSTALACIÓN DE UN SISTEMA DE GRADAS RETRÁCTILES EN EL AUDITORIO","CULTURALES",9592326
"2016","SECRETARÍA DE CULTURA","48101","SC/DGA/CD/0318/16","FUNDACIÓN IDEAS CLARAS",22/07/16,3000000,20/08/16,"REALIZAR UN FESTIVAL EN EL QUE PUEDAN CONFLUIR, DENTRO DE VERACRUZ","CULTURALES",3000000
